"Timestamp","CPU cores","CPU capacity provisioned [MHZ]","CPU usage [MHZ]","CPU usage [%]","Memory capacity provisioned [KB]","Memory usage [KB]","Memory usage [%]","Disk read throughput [KB/s]","Disk write throughput [KB/s]","Disk size [GB]","Network received throughput [KB/s]","Network transmitted throughput [KB/s]"
"06.11.2015 00:40:00","4","0","223","2,32","10485760","711983","6,79","0","27","350","3","2"
"06.11.2015 00:45:00","4","0","390","4,06","10485760","670040","6,39","0","38","350","86","92"
"06.11.2015 00:50:00","4","0","222","2,32","10485760","508559","4,85","0","13","350","3","2"
"06.11.2015 00:55:00","4","0","220","2,29","10485760","523239","4,99","0","14","350","3","2"
"06.11.2015 01:00:00","4","0","250","2,61","10485760","446693","4,26","0","15","350","15","16"
"06.11.2015 01:05:00","4","0","242","2,52","10485760","641728","6,12","378","24","350","3","2"
"06.11.2015 01:10:00","4","0","224","2,33","10485760","481296","4,59","0","14","350","3","2"
"06.11.2015 01:15:00","4","0","387","4,03","10485760","565182","5,39","0","22","350","85","91"
"06.11.2015 01:20:00","4","0","240","2,5","10485760","809501","7,72","0","14","350","13","43"
"06.11.2015 01:25:00","4","0","256","2,67","10485760","466616","4,45","0","14","350","18","86"
"06.11.2015 01:30:00","4","0","253","2,64","10485760","487588","4,65","0","15","350","15","16"
"06.11.2015 01:35:00","4","0","533","5,55","10485760","809501","7,72","1073","63","350","7","137"
"06.11.2015 01:40:00","4","0","240","2,5","10485760","844104","8,05","1","182","350","3","2"
"06.11.2015 01:45:00","4","0","401","4,18","10485760","795869","7,59","6","24","350","86","91"
"06.11.2015 01:50:00","4","0","226","2,36","10485760","572522","5,46","0","13","350","3","2"
"06.11.2015 01:55:00","4","0","225","2,34","10485760","487588","4,65","0","14","350","3","2"
"06.11.2015 02:00:00","4","0","246","2,56","10485760","460325","4,39","0","14","350","15","16"
"06.11.2015 02:05:00","4","0","237","2,47","10485760","704643","6,72","7","18","350","3","2"
"06.11.2015 02:10:00","4","0","227","2,36","10485760","502268","4,79","0","14","350","3","2"
"06.11.2015 02:15:00","4","0","252","2,63","10485760","523239","4,99","0","15","350","17","16"
"06.11.2015 02:20:00","4","0","363","3,79","10485760","502268","4,79","0","21","350","72","77"
"06.11.2015 02:25:00","4","0","225","2,35","10485760","439353","4,19","0","13","350","3","2"
"06.11.2015 02:30:00","4","0","250","2,6","10485760","403702","3,85","0","14","350","15","16"
"06.11.2015 02:35:00","4","0","245","2,56","10485760","460325","4,39","0","14","350","3","2"
"06.11.2015 02:40:00","4","0","255","2,66","10485760","578814","5,52","0","15","350","3","2"
"06.11.2015 02:45:00","4","0","247","2,58","10485760","481296","4,59","0","16","350","4","2"
"06.11.2015 02:50:00","4","0","424","4,42","10485760","774898","7,39","1","27","350","93","99"
"06.11.2015 02:55:00","4","0","227","2,37","10485760","628097","5,99","0","14","350","3","2"
"06.11.2015 03:00:00","4","0","250","2,61","10485760","586154","5,59","0","14","350","15","16"
"06.11.2015 03:05:00","4","0","256","2,66","10485760","557842","5,32","8","57","350","3","2"
"06.11.2015 03:10:00","4","0","226","2,35","10485760","544211","5,19","0","14","350","3","2"
"06.11.2015 03:15:00","4","0","242","2,52","10485760","481296","4,59","0","14","350","3","2"
"06.11.2015 03:20:00","4","0","417","4,34","10485760","536871","5,12","0","22","350","85","91"
"06.11.2015 03:25:00","4","0","247","2,58","10485760","508559","4,85","0","14","350","3","2"
"06.11.2015 03:30:00","4","0","243","2,53","10485760","481296","4,59","0","15","350","15","16"
"06.11.2015 03:35:00","4","0","222","2,31","10485760","557842","5,32","0","14","350","3","2"
"06.11.2015 03:40:00","4","0","220","2,29","10485760","607126","5,79","0","13","350","3","2"
"06.11.2015 03:45:00","4","0","228","2,38","10485760","565182","5,39","0","31","350","4","2"
"06.11.2015 03:50:00","4","0","385","4,01","10485760","586154","5,59","0","21","350","85","91"
"06.11.2015 03:55:00","4","0","224","2,33","10485760","488636","4,66","0","13","350","3","2"
"06.11.2015 04:00:00","4","0","247","2,58","10485760","523239","4,99","0","14","350","15","16"
"06.11.2015 04:05:00","4","0","224","2,34","10485760","607126","5,79","0","14","350","3","2"
"06.11.2015 04:10:00","4","0","227","2,36","10485760","369099","3,52","0","13","350","3","2"
"06.11.2015 04:15:00","4","0","226","2,36","10485760","340787","3,25","0","14","350","3","2"
"06.11.2015 04:20:00","4","0","301","3,13","10485760","502268","4,79","5","19","350","42","76"
"06.11.2015 04:25:00","4","0","351","3,66","10485760","509608","4,86","0","19","350","69","142"
"06.11.2015 04:30:00","4","0","246","2,56","10485760","508559","4,85","0","14","350","15","16"
"06.11.2015 04:35:00","4","0","223","2,32","10485760","662700","6,32","0","14","350","3","2"
"06.11.2015 04:40:00","4","0","225","2,35","10485760","473956","4,52","0","13","350","3","2"
"06.11.2015 04:45:00","4","0","224","2,33","10485760","376439","3,59","0","16","350","3","2"
"06.11.2015 04:50:00","4","0","222","2,31","10485760","397410","3,79","0","13","350","3","2"
"06.11.2015 04:55:00","4","0","382","3,99","10485760","439353","4,19","0","22","350","85","91"
"06.11.2015 05:00:00","4","0","250","2,61","10485760","452985","4,32","0","14","350","15","16"
"06.11.2015 05:05:00","4","0","237","2,47","10485760","586154","5,59","0","14","350","3","2"
"06.11.2015 05:10:00","4","0","222","2,32","10485760","439353","4,19","0","14","350","3","2"
"06.11.2015 05:15:00","4","0","218","2,27","10485760","452985","4,32","1","15","350","3","2"
"06.11.2015 05:20:00","4","0","219","2,29","10485760","481296","4,59","0","14","350","3","2"
"06.11.2015 05:25:00","4","0","381","3,97","10485760","544211","5,19","0","22","350","85","91"
"06.11.2015 05:30:00","4","0","237","2,47","10485760","467665","4,46","0","14","350","12","12"
"06.11.2015 05:35:00","4","0","226","2,35","10485760","460325","4,39","0","14","350","6","6"
"06.11.2015 05:40:00","4","0","220","2,29","10485760","481296","4,59","0","14","350","3","2"
"06.11.2015 05:45:00","4","0","223","2,32","10485760","460325","4,39","0","16","350","4","2"
"06.11.2015 05:50:00","4","0","217","2,26","10485760","473956","4,52","0","13","350","3","2"
"06.11.2015 05:55:00","4","0","386","4,02","10485760","411042","3,92","0","22","350","85","91"
"06.11.2015 06:00:00","4","0","221","2,3","10485760","515899","4,92","0","13","350","3","2"
"06.11.2015 06:05:00","4","0","264","2,75","10485760","900727","8,59","15","23","350","29","26"
"06.11.2015 06:10:00","4","0","225","2,34","10485760","634388","6,05","0","14","350","3","2"
"06.11.2015 06:15:00","4","0","223","2,33","10485760","502268","4,79","0","14","350","3","2"
"06.11.2015 06:20:00","4","0","222","2,31","10485760","481296","4,59","0","14","350","3","2"
"06.11.2015 06:25:00","4","0","290","3,03","10485760","550502","5,25","0","17","350","37","38"
"06.11.2015 06:30:00","4","0","317","3,31","10485760","739246","7,05","0","40","350","51","55"
"06.11.2015 06:35:00","4","0","240","2,5","10485760","718275","6,85","0","14","350","15","16"
"06.11.2015 06:40:00","4","0","222","2,31","10485760","607126","5,79","0","13","350","3","2"
"06.11.2015 06:45:00","4","0","228","2,37","10485760","544211","5,19","0","26","350","4","2"
"06.11.2015 06:50:00","4","0","221","2,3","10485760","529531","5,05","0","13","350","3","2"
"06.11.2015 06:55:00","4","0","222","2,31","10485760","494928","4,72","0","13","350","3","2"
"06.11.2015 07:00:00","4","0","384","4","10485760","418382","3,99","0","22","350","85","91"
"06.11.2015 07:05:00","4","0","240","2,51","10485760","670040","6,39","0","15","350","16","16"
"06.11.2015 07:10:00","4","0","224","2,34","10485760","445645","4,25","0","14","350","3","2"
"06.11.2015 07:15:00","4","0","237","2,47","10485760","334496","3,19","0","14","350","3","2"
"06.11.2015 07:20:00","4","0","247","2,58","10485760","481296","4,59","0","14","350","10","39"
"06.11.2015 07:25:00","4","0","254","2,64","10485760","439353","4,19","1","14","350","18","87"
"06.11.2015 07:30:00","4","0","384","4","10485760","432013","4,12","0","21","350","85","91"
"06.11.2015 07:35:00","4","0","245","2,55","10485760","466616","4,45","0","14","350","15","16"
"06.11.2015 07:40:00","4","0","222","2,31","10485760","487588","4,65","0","13","350","3","2"
"06.11.2015 07:45:00","4","0","228","2,37","10485760","487588","4,65","0","15","350","4","2"
"06.11.2015 07:50:00","4","0","234","2,44","10485760","662700","6,32","4","15","350","5","4"
"06.11.2015 07:55:00","4","0","222","2,31","10485760","550502","5,25","0","14","350","3","2"
"06.11.2015 08:00:00","4","0","389","4,05","10485760","487588","4,65","0","22","350","85","91"
"06.11.2015 08:05:00","4","0","245","2,56","10485760","586154","5,59","0","16","350","16","17"
"06.11.2015 08:10:00","4","0","224","2,33","10485760","494928","4,72","0","14","350","3","2"
"06.11.2015 08:15:00","4","0","224","2,33","10485760","481296","4,59","0","14","350","3","2"
"06.11.2015 08:20:00","4","0","224","2,34","10485760","544211","5,19","1","15","350","4","5"
"06.11.2015 08:25:00","4","0","267","2,78","10485760","565182","5,39","17","14","350","20","21"
"06.11.2015 08:30:00","4","0","294","3,06","10485760","523239","4,99","2","18","350","38","39"
"06.11.2015 08:35:00","4","0","359","3,75","10485760","544211","5,19","3","22","350","73","80"
"06.11.2015 08:40:00","4","0","230","2,4","10485760","432013","4,12","1","14","350","5","4"
"06.11.2015 08:45:00","4","0","233","2,43","10485760","383779","3,66","0","16","350","6","5"
"06.11.2015 08:50:00","4","0","225","2,35","10485760","467665","4,46","0","13","350","4","2"
"06.11.2015 08:55:00","4","0","228","2,38","10485760","578814","5,52","0","14","350","4","2"
"06.11.2015 09:00:00","4","0","245","2,55","10485760","411042","3,92","0","13","350","4","2"
"06.11.2015 09:05:00","4","0","436","4,54","10485760","481296","4,59","0","23","350","99","106"
"06.11.2015 09:10:00","4","0","232","2,42","10485760","473956","4,52","0","14","350","4","2"
"06.11.2015 09:15:00","4","0","231","2,41","10485760","494928","4,72","0","14","350","4","2"
"06.11.2015 09:20:00","4","0","236","2,46","10485760","544211","5,19","0","14","350","7","5"
"06.11.2015 09:25:00","4","0","233","2,43","10485760","620757","5,92","0","14","350","6","4"
"06.11.2015 09:30:00","4","0","277","2,89","10485760","523239","4,99","60","14","350","22","21"
"06.11.2015 09:35:00","4","0","488","5,09","10485760","683672","6,52","5","29","350","124","224"
"06.11.2015 09:40:00","4","0","271","2,82","10485760","697303","6,65","81","42","350","18","23"
"06.11.2015 09:45:00","4","0","286","2,98","10485760","984613","9,39","21","30","350","27","121"
"06.11.2015 09:50:00","4","0","271","2,82","10485760","656409","6,26","2","14","350","22","23"
"06.11.2015 09:55:00","4","0","260","2,71","10485760","446693","4,26","3","17","350","23","19"
"06.11.2015 10:00:00","4","0","237","2,47","10485760","571474","5,45","1","14","350","8","5"
"06.11.2015 10:05:00","4","0","480","5","10485760","565182","5,39","4","31","350","136","233"
"06.11.2015 10:10:00","4","0","238","2,48","10485760","670040","6,39","1","15","350","11","10"
"06.11.2015 10:15:00","4","0","234","2,44","10485760","523239","4,99","4","16","350","8","7"
"06.11.2015 10:20:00","4","0","350","3,64","10485760","809501","7,72","44","38","350","54","91"
"06.11.2015 10:25:00","4","0","402","4,19","10485760","1173356","11,19","23","40","350","90","165"
"06.11.2015 10:30:00","4","0","409","4,26","10485760","921698","8,79","34","60","350","91","103"
"06.11.2015 10:35:00","4","0","398","4,15","10485760","948961","9,05","12","39","350","93","99"
"06.11.2015 10:40:00","4","0","513","5,35","10485760","991953","9,46","241","372","350","141","148"
"06.11.2015 10:45:00","4","0","385","4,02","10485760","999293","9,53","7","31","350","77","83"
"06.11.2015 10:50:00","4","0","285","2,97","10485760","886047","8,45","51","39","350","30","24"
"06.11.2015 10:55:00","4","0","296","3,09","10485760","670040","6,39","7","24","350","32","29"
"06.11.2015 11:00:00","4","0","279","2,91","10485760","557842","5,32","11","18","350","13","9"
"06.11.2015 11:05:00","4","0","298","3,1","10485760","460325","4,39","3","20","350","23","18"
"06.11.2015 11:10:00","4","0","453","4,72","10485760","481296","4,59","0","24","350","104","110"
"06.11.2015 11:15:00","4","0","288","3","10485760","557842","5,32","3","19","350","27","25"
"06.11.2015 11:20:00","4","0","278","2,89","10485760","635437","6,06","2","22","350","29","26"
"06.11.2015 11:25:00","4","0","291","3,03","10485760","774898","7,39","161","43","350","25","34"
"06.11.2015 11:30:00","4","0","372","3,88","10485760","1095762","10,45","59","80","350","54","76"
"06.11.2015 11:35:00","4","0","342","3,56","10485760","963641","9,19","18","34","350","62","57"
"06.11.2015 11:40:00","4","0","524","5,46","10485760","781189","7,45","13","43","350","151","159"
"06.11.2015 11:45:00","4","0","343","3,58","10485760","691012","6,59","11","36","350","59","57"
"06.11.2015 11:50:00","4","0","409","4,26","10485760","732955","6,99","127","235","350","96","180"
"06.11.2015 11:55:00","4","0","335","3,5","10485760","1005584","9,59","47","42","350","49","59"
"06.11.2015 12:00:00","4","0","288","3","10485760","746586","7,12","0","15","350","28","27"
"06.11.2015 12:05:00","4","0","305","3,18","10485760","578814","5,52","11","16","350","45","38"
"06.11.2015 12:10:00","4","0","466","4,86","10485760","628097","5,99","2","13","350","119","124"
"06.11.2015 12:15:00","4","0","268","2,79","10485760","418382","3,99","1","13","350","23","21"
"06.11.2015 12:20:00","4","0","313","3,27","10485760","473956","4,52","57","38","350","47","38"
"06.11.2015 12:25:00","4","0","261","2,72","10485760","795869","7,59","3","14","350","22","18"
"06.11.2015 12:30:00","4","0","243","2,53","10485760","481296","4,59","0","12","350","12","9"
"06.11.2015 12:35:00","4","0","248","2,58","10485760","397410","3,79","1","12","350","13","9"
"06.11.2015 12:40:00","4","0","293","3,06","10485760","523239","4,99","0","12","350","35","34"
"06.11.2015 12:45:00","4","0","418","4,36","10485760","691012","6,59","35","211","350","87","93"
"06.11.2015 12:50:00","4","0","253","2,63","10485760","649069","6,19","1","12","350","16","13"
"06.11.2015 12:55:00","4","0","240","2,5","10485760","670040","6,39","0","12","350","8","5"
"06.11.2015 13:00:00","4","0","259","2,7","10485760","613417","5,85","1","12","350","16","13"
"06.11.2015 13:05:00","4","0","254","2,65","10485760","285213","2,72","11","12","350","11","7"
"06.11.2015 13:10:00","4","0","258","2,69","10485760","557842","5,32","1","12","350","16","13"
"06.11.2015 13:15:00","4","0","563","5,87","10485760","788529","7,52","2","13","350","151","162"
"06.11.2015 13:20:00","4","0","1037","10,8","10485760","670040","6,39","0","13","350","467","594"
"06.11.2015 13:25:00","4","0","850","8,85","10485760","628097","5,99","3","13","350","378","528"
"06.11.2015 13:30:00","4","0","306","3,18","10485760","788529","7,52","12","22","350","51","48"
"06.11.2015 13:35:00","4","0","228","2,38","10485760","830472","7,92","0","12","350","13","9"
"06.11.2015 13:40:00","4","0","229","2,39","10485760","537920","5,13","0","12","350","13","8"
"06.11.2015 13:45:00","4","0","432","4,51","10485760","628097","5,99","2","15","350","111","123"
"06.11.2015 13:50:00","4","0","229","2,39","10485760","802161","7,65","0","12","350","12","8"
"06.11.2015 13:55:00","4","0","229","2,39","10485760","697303","6,65","0","11","350","12","7"
"06.11.2015 14:00:00","4","0","232","2,42","10485760","515899","4,92","0","127","350","12","7"
"06.11.2015 14:05:00","4","0","233","2,43","10485760","607126","5,79","6","13","350","14","11"
"06.11.2015 14:10:00","4","0","249","2,6","10485760","523239","4,99","1","12","350","21","18"
"06.11.2015 14:15:00","4","0","436","4,55","10485760","432013","4,12","1","16","350","116","126"
"06.11.2015 14:20:00","4","0","230","2,4","10485760","523239","4,99","0","12","350","11","7"
"06.11.2015 14:25:00","4","0","234","2,44","10485760","355467","3,39","0","12","350","15","13"
"06.11.2015 14:30:00","4","0","224","2,34","10485760","578814","5,52","0","12","350","13","8"
"06.11.2015 14:35:00","4","0","221","2,31","10485760","494928","4,72","0","21","350","12","8"
"06.11.2015 14:40:00","4","0","247","2,58","10485760","523239","4,99","1","25","350","26","22"
"06.11.2015 14:45:00","4","0","329","3,43","10485760","649069","6,19","3","31","350","66","64"
